numHaps	5
theta	0.008
popSizes	100.0,0.1,1.0
epochTimes	0.5,0.58
rhos	1.0
%
rho	1.0
config	0.0	0.125	0.25	0.375	0.5	0.52	0.54	0.56	0.58
0 2 6 2	:	2.37413322329e-10	2.37413322329e-10	2.35184527629e-10	2.44629529716e-10	2.67844943831e-10	2.67844943831e-10	4.64924412967e-10	7.95993877266e-10	1.12495916023e-09
0 2 7 1	:	9.41083753637e-10	9.41083753637e-10	9.07918650164e-10	8.95115938537e-10	9.05714284435e-10	9.05714284435e-10	1.52888812394e-09	2.52506814466e-09	3.63529012918e-09
0 2 8 0	:	7.30263762215e-08	7.30263762215e-08	8.38704156341e-08	9.76596820639e-08	1.14593564833e-07	1.14593564833e-07	1.31918289013e-07	1.42922237819e-07	1.38110644566e-07
0 3 0 7	:	4.26173263068e-06	4.26173263068e-06	4.27871782595e-06	4.30211980555e-06	4.32913926925e-06	4.32913926925e-06	5.39293719433e-06	6.70558480135e-06	7.63044102331e-06
0 3 1 6	:	9.02837260476e-09	9.02837260476e-09	6.31073264437e-09	3.53491900588e-09	6.85348675677e-10	6.85348675677e-10	1.18553344118e-09	2.44497815891e-09	6.33806814823e-09
0 3 2 5	:	1.99207959648e-10	1.99207959648e-10	1.76664252007e-10	1.66381409113e-10	1.69046778654e-10	1.69046778654e-10	3.07475132063e-10	6.19773998554e-10	1.06372452012e-09
0 3 3 4	:	7.43009023231e-11	7.43009023231e-11	7.65863966853e-11	8.13361325551e-11	8.81342505384e-11	8.81342505384e-11	1.60711066387e-10	3.04616027341e-10	4.27712699535e-10
0 3 4 3	:	5.93783284604e-11	5.93783284604e-11	6.51047504038e-11	7.21862128985e-11	8.07052628878e-11	8.07052628878e-11	1.45046946897e-10	2.57959624285e-10	3.2551268809e-10
0 3 5 2	:	8.68741224953e-11	8.68741224953e-11	9.73445534358e-11	1.10487062012e-10	1.26854478064e-10	1.26854478064e-10	2.22629509112e-10	3.74194589293e-10	4.50702864848e-10
0 3 6 1	:	3.16574157565e-10	3.16574157565e-10	3.32060721663e-10	3.49470772366e-10	3.69712097066e-10	3.69712097066e-10	6.27995155231e-10	1.00686011753e-09	1.23211971419e-09
0 3 7 0	:	2.28398120949e-08	2.28398120949e-08	2.796227377e-08	3.43233134665e-08	4.22278779285e-08	4.22278779285e-08	4.80764870037e-08	4.98735163323e-08	4.28127750952e-08
0 4 0 6	:	2.36390900251e-06	2.36390900251e-06	2.37908988349e-06	2.39458090644e-06	2.41033089784e-06	2.41033089784e-06	2.98627380024e-06	3.58701171057e-06	3.81925458626e-06
0 4 1 5	:	5.02559812827e-09	5.02559812827e-09	3.52916472029e-09	1.99008004285e-09	4.06660989775e-10	4.06660989775e-10	7.01588952779e-10	1.36823135508e-09	3.19067147146e-09
0 4 2 4	:	1.30168340239e-10	1.30168340239e-10	1.20243575143e-10	1.17334058013e-10	1.22335712708e-10	1.22335712708e-10	2.20548889842e-10	4.17859741502e-10	6.42642956712e-10
0 4 3 3	:	5.93783284604e-11	5.93783284604e-11	6.51047504038e-11	7.21862128985e-11	8.07052628878e-11	8.07052628878e-11	1.45046946897e-10	2.57959624285e-10	3.2551268809e-10
0 4 4 2	:	6.66121960883e-11	6.66121960883e-11	7.53492904688e-11	8.63196323282e-11	1.00020152604e-10	1.00020152604e-10	1.76010883083e-10	2.93717981347e-10	3.3811940902e-10
0 4 5 1	:	1.97488536711e-10	1.97488536711e-10	2.10415404998e-10	2.2494314888e-10	2.41922304019e-10	2.41922304019e-10	4.11611294055e-10	6.49126561233e-10	7.448531042e-10
0 4 6 0	:	1.19156647583e-08	1.19156647583e-08	1.4985666013e-08	1.8900160992e-08	2.3901096127e-08	2.3901096127e-08	2.70295988468e-08	2.73036767448e-08	2.21028730853e-08
0 5 0 5	:	1.95472033634e-06	1.95472033634e-06	1.96743449683e-06	1.98034025406e-06	1.99343978657e-06	1.99343978657e-06	2.4645259875e-06	2.92483476089e-06	3.0563522647e-06
0 5 1 4	:	4.18260035338e-09	4.18260035338e-09	2.94668966466e-09	1.67599711072e-09	3.69397224051e-10	3.69397224051e-10	6.32374579733e-10	1.17341074512e-09	2.57681895353e-09
0 5 2 3	:	1.37367447789e-10	1.37367447789e-10	1.31491395265e-10	1.3262643589e-10	1.41809093833e-10	1.41809093833e-10	2.51502400422e-10	4.50737164559e-10	6.52661538599e-10
0 5 3 2	:	8.68741224953e-11	8.68741224953e-11	9.73445534358e-11	1.10487062012e-10	1.26854478064e-10	1.26854478064e-10	2.22629509112e-10	3.74194589293e-10	4.50702864848e-10
0 5 4 1	:	1.97488536711e-10	1.97488536711e-10	2.10415404998e-10	2.2494314888e-10	2.41922304019e-10	2.41922304019e-10	4.11611294055e-10	6.49126561233e-10	7.448531042e-10
0 5 5 0	:	9.63518370857e-09	9.63518370857e-09	1.22255856382e-08	1.55586882056e-08	1.98566032441e-08	1.98566032441e-08	2.24053143124e-08	2.24303890056e-08	1.78329791091e-08
0 6 0 4	:	2.36390900251e-06	2.36390900251e-06	2.37908988349e-06	2.39458090644e-06	2.41033089784e-06	2.41033089784e-06	2.98627380024e-06	3.58701171057e-06	3.81925458626e-06
0 6 1 3	:	5.10954475031e-09	5.10954475031e-09	3.61678500757e-09	2.08368045692e-09	5.08966036828e-10	5.08966036828e-10	8.62581997058e-10	1.53835500244e-09	3.26852798198e-09
0 6 2 2	:	2.37413322329e-10	2.37413322329e-10	2.35184527629e-10	2.44629529716e-10	2.67844943831e-10	2.67844943831e-10	4.64924412967e-10	7.95993877266e-10	1.12495916023e-09
0 6 3 1	:	3.16574157565e-10	3.16574157565e-10	3.32060721663e-10	3.49470772366e-10	3.69712097066e-10	3.69712097066e-10	6.27995155231e-10	1.00686011753e-09	1.23211971419e-09
0 6 4 0	:	1.19156647583e-08	1.19156647583e-08	1.4985666013e-08	1.8900160992e-08	2.3901096127e-08	2.3901096127e-08	2.70295988468e-08	2.73036767448e-08	2.21028730853e-08
0 7 0 3	:	4.26173263068e-06	4.26173263068e-06	4.27871782595e-06	4.30211980555e-06	4.32913926925e-06	4.32913926925e-06	5.39293719433e-06	6.70558480135e-06	7.63044102331e-06
0 7 1 2	:	9.36370077704e-09	9.36370077704e-09	6.66786676446e-09	3.91619820689e-09	1.10089120801e-09	1.10089120801e-09	1.84361001589e-09	3.19585680319e-09	6.70370475872e-09
0 7 2 1	:	9.41083753637e-10	9.41083753637e-10	9.07918650164e-10	8.95115938537e-10	9.05714284435e-10	9.05714284435e-10	1.52888812394e-09	2.52506814466e-09	3.63529012918e-09
0 7 3 0	:	2.28398120949e-08	2.28398120949e-08	2.796227377e-08	3.43233134665e-08	4.22278779285e-08	4.22278779285e-08	4.80764870037e-08	4.98735163323e-08	4.28127750952e-08
0 8 0 2	:	1.40752167858e-05	1.40752167858e-05	1.30407001808e-05	1.2421433875e-05	1.22531642765e-05	1.22531642765e-05	1.53382838888e-05	2.00665147338e-05	2.66434714635e-05
0 8 1 1	:	3.12518821049e-08	3.12518821049e-08	2.14003832328e-08	1.25442518907e-08	4.14058174359e-09	4.14058174359e-09	6.82544578961e-09	1.16133002298e-08	2.46673115096e-08
0 8 2 0	:	7.30263762215e-08	7.30263762215e-08	8.38704156341e-08	9.76596820639e-08	1.14593564833e-07	1.14593564833e-07	1.31918289013e-07	1.42922237819e-07	1.38110644566e-07
0 9 0 1	:	0.000522723128352	0.000522723128352	0.000376470320628	0.000223993336336	6.50262931532e-05	6.50262931532e-05	8.04525896021e-05	0.000110074823972	0.000211829816408
0 9 1 0	:	1.56092795592e-06	1.56092795592e-06	1.02295005241e-06	6.75158363295e-07	5.32151935379e-07	5.32151935379e-07	6.22158949125e-07	7.15293651112e-07	8.90610242295e-07
0 10 0 0	:	0.235541935497	0.235541935497	0.238629392515	0.241782879771	0.245004313726	0.245004313726	0.243787539506	0.242060675646	0.239021341285
1 0 0 9	:	1.56092795592e-06	1.56092795592e-06	1.02295005241e-06	6.75158363295e-07	5.32151935379e-07	5.32151935379e-07	6.22158949125e-07	7.15293651112e-07	8.90610242295e-07
1 0 1 8	:	3.12518821049e-08	3.12518821049e-08	2.14003832328e-08	1.25442518907e-08	4.14058174359e-09	4.14058174359e-09	6.82544578961e-09	1.16133002298e-08	2.46673115096e-08
1 0 2 7	:	9.36370077704e-09	9.36370077704e-09	6.66786676446e-09	3.91619820689e-09	1.10089120801e-09	1.10089120801e-09	1.84361001589e-09	3.19585680319e-09	6.70370475872e-09
1 0 3 6	:	5.10954475031e-09	5.10954475031e-09	3.61678500757e-09	2.08368045692e-09	5.08966036828e-10	5.08966036828e-10	8.62581997058e-10	1.53835500244e-09	3.26852798198e-09
1 0 4 5	:	4.18260035338e-09	4.18260035338e-09	2.94668966466e-09	1.67599711072e-09	3.69397224051e-10	3.69397224051e-10	6.32374579733e-10	1.17341074512e-09	2.57681895353e-09
1 0 5 4	:	5.02559812827e-09	5.02559812827e-09	3.52916472029e-09	1.99008004285e-09	4.06660989775e-10	4.06660989775e-10	7.01588952779e-10	1.36823135508e-09	3.19067147146e-09
1 0 6 3	:	9.02837260476e-09	9.02837260476e-09	6.31073264437e-09	3.53491900588e-09	6.85348675677e-10	6.85348675677e-10	1.18553344118e-09	2.44497815891e-09	6.33806814823e-09
1 0 7 2	:	3.01173057097e-08	3.01173057097e-08	1.93532928242e-08	1.02028270561e-08	1.88494328386e-09	1.88494328386e-09	3.22628302562e-09	7.00741668601e-09	2.20559072704e-08
1 0 8 1	:	1.16655263735e-06	1.16655263735e-06	5.96055244141e-07	2.05325363058e-07	1.04487465831e-08	1.04487465831e-08	1.69731087142e-08	3.72057959646e-08	1.75203805201e-07
1 0 9 0	:	0.000522723128352	0.000522723128352	0.000376470320628	0.000223993336336	6.50262931532e-05	6.50262931532e-05	8.04525896021e-05	0.000110074823972	0.000211829816408
1 1 0 8	:	3.12518821049e-08	3.12518821049e-08	2.14003832328e-08	1.25442518907e-08	4.14058174359e-09	4.14058174359e-09	6.82544578961e-09	1.16133002298e-08	2.46673115096e-08
1 1 1 7	:	2.3744217619e-09	2.3744217619e-09	1.7760861342e-09	1.02339630815e-09	5.99145674511e-11	5.99145674511e-11	8.07918625613e-11	1.45290825707e-10	7.62783409081e-10
1 1 2 6	:	1.08131833485e-10	1.08131833485e-10	7.05438738152e-11	3.70251195106e-11	7.68353592129e-12	7.68353592129e-12	1.26758759761e-11	2.98996318549e-11	1.23984946735e-10
1 1 3 5	:	4.52383143667e-11	4.52383143667e-11	3.03598855666e-11	1.64382144095e-11	2.85086312864e-12	2.85086312864e-12	5.26080182218e-12	1.35540777099e-11	5.18755117318e-11
1 1 4 4	:	3.61166131316e-11	3.61166131316e-11	2.42176816624e-11	1.30334005553e-11	2.10830769914e-12	2.10830769914e-12	4.0231095216e-12	1.05739392103e-11	3.9684279004e-11
1 1 5 3	:	4.52383143667e-11	4.52383143667e-11	3.03598855666e-11	1.64382144095e-11	2.85086312864e-12	2.85086312864e-12	5.26080182218e-12	1.35540777099e-11	5.18755117318e-11
1 1 6 2	:	1.08131833485e-10	1.08131833485e-10	7.05438738152e-11	3.70251195106e-11	7.68353592129e-12	7.68353592129e-12	1.26758759761e-11	2.98996318549e-11	1.23984946735e-10
1 1 7 1	:	2.3744217619e-09	2.3744217619e-09	1.7760861342e-09	1.02339630815e-09	5.99145674511e-11	5.99145674511e-11	8.07918625613e-11	1.45290825707e-10	7.62783409081e-10
1 1 8 0	:	3.12518821049e-08	3.12518821049e-08	2.14003832328e-08	1.25442518907e-08	4.14058174359e-09	4.14058174359e-09	6.82544578961e-09	1.16133002298e-08	2.46673115096e-08
1 2 0 7	:	9.36370077704e-09	9.36370077704e-09	6.66786676446e-09	3.91619820689e-09	1.10089120801e-09	1.10089120801e-09	1.84361001589e-09	3.19585680319e-09	6.70370475872e-09
1 2 1 6	:	1.08131833485e-10	1.08131833485e-10	7.05438738152e-11	3.70251195106e-11	7.68353592129e-12	7.68353592129e-12	1.26758759761e-11	2.98996318549e-11	1.23984946735e-10
1 2 2 5	:	5.32976764096e-11	5.32976764096e-11	3.09489219553e-11	1.24108623764e-11	1.77076778797e-12	1.77076778797e-12	3.2713125642e-12	8.59807912129e-12	3.00369346066e-11
1 2 3 4	:	1.01177054849e-11	1.01177054849e-11	7.05615467992e-12	4.04970188004e-12	9.71347431156e-13	9.71347431156e-13	1.85617768881e-12	4.96271329656e-12	1.6021868288e-11
1 2 4 3	:	9.83325687218e-12	9.83325687218e-12	7.2875939183e-12	4.42110127916e-12	1.08191097319e-12	1.08191097319e-12	1.97609644508e-12	5.08788317463e-12	1.64675315498e-11
1 2 5 2	:	2.453935382e-11	2.453935382e-11	1.7200388021e-11	9.77523379367e-12	2.59235000196e-12	2.59235000196e-12	4.15422927249e-12	9.483627515e-12	3.39011807058e-11
1 2 6 1	:	6.99567218663e-10	6.99567218663e-10	5.6107520141e-10	3.43847142277e-10	1.92625269367e-11	1.92625269367e-11	2.50456682254e-11	4.16919823134e-11	1.99074130492e-10
1 2 7 0	:	9.41083753637e-10	9.41083753637e-10	9.07918650164e-10	8.95115938537e-10	9.05714284435e-10	9.05714284435e-10	1.52888812394e-09	2.52506814466e-09	3.63529012918e-09
1 3 0 6	:	5.10954475031e-09	5.10954475031e-09	3.61678500757e-09	2.08368045692e-09	5.08966036828e-10	5.08966036828e-10	8.62581997058e-10	1.53835500244e-09	3.26852798198e-09
1 3 1 5	:	4.52383143667e-11	4.52383143667e-11	3.03598855666e-11	1.64382144095e-11	2.85086312864e-12	2.85086312864e-12	5.26080182218e-12	1.35540777099e-11	5.18755117318e-11
1 3 2 4	:	1.01177054849e-11	1.01177054849e-11	7.05615467992e-12	4.04970188004e-12	9.71347431156e-13	9.71347431156e-13	1.85617768881e-12	4.96271329656e-12	1.6021868288e-11
1 3 3 3	:	8.58291428801e-12	8.58291428801e-12	5.88384293982e-12	3.40153789052e-12	8.07724596987e-13	8.07724596987e-13	1.46976893098e-12	3.76945795017e-12	1.17925556111e-11
1 3 4 2	:	1.46410983203e-11	1.46410983203e-11	1.04704861202e-11	6.07752427254e-12	1.58634844402e-12	1.58634844402e-12	2.51054571863e-12	5.62288873631e-12	1.93296981172e-11
1 3 5 1	:	3.6314817466e-10	3.6314817466e-10	2.99350072044e-10	1.88482843621e-10	1.03226377866e-11	1.03226377866e-11	1.31960715728e-11	2.10689809292e-11	9.76000217633e-11
1 3 6 0	:	3.16574157565e-10	3.16574157565e-10	3.32060721663e-10	3.49470772366e-10	3.69712097066e-10	3.69712097066e-10	6.27995155231e-10	1.00686011753e-09	1.23211971419e-09
1 4 0 5	:	4.18260035338e-09	4.18260035338e-09	2.94668966466e-09	1.67599711072e-09	3.69397224051e-10	3.69397224051e-10	6.32374579733e-10	1.17341074512e-09	2.57681895353e-09
1 4 1 4	:	3.61166131316e-11	3.61166131316e-11	2.42176816624e-11	1.30334005553e-11	2.10830769914e-12	2.10830769914e-12	4.0231095216e-12	1.05739392103e-11	3.9684279004e-11
1 4 2 3	:	9.83325687218e-12	9.83325687218e-12	7.2875939183e-12	4.42110127916e-12	1.08191097319e-12	1.08191097319e-12	1.97609644508e-12	5.08788317463e-12	1.64675315498e-11
1 4 3 2	:	1.46410983203e-11	1.46410983203e-11	1.04704861202e-11	6.07752427254e-12	1.58634844402e-12	1.58634844402e-12	2.51054571863e-12	5.62288873631e-12	1.93296981172e-11
1 4 4 1	:	2.93549196868e-10	2.93549196868e-10	2.44044150104e-10	1.55000243366e-10	8.44459770611e-12	8.44459770611e-12	1.07398474565e-11	1.69205233622e-11	7.7737125861e-11
1 4 5 0	:	1.97488536711e-10	1.97488536711e-10	2.10415404998e-10	2.2494314888e-10	2.41922304019e-10	2.41922304019e-10	4.11611294055e-10	6.49126561233e-10	7.448531042e-10
1 5 0 4	:	5.02559812827e-09	5.02559812827e-09	3.52916472029e-09	1.99008004285e-09	4.06660989775e-10	4.06660989775e-10	7.01588952779e-10	1.36823135508e-09	3.19067147146e-09
1 5 1 3	:	4.52383143667e-11	4.52383143667e-11	3.03598855666e-11	1.64382144095e-11	2.85086312864e-12	2.85086312864e-12	5.26080182218e-12	1.35540777099e-11	5.18755117318e-11
1 5 2 2	:	2.453935382e-11	2.453935382e-11	1.7200388021e-11	9.77523379367e-12	2.59235000196e-12	2.59235000196e-12	4.15422927249e-12	9.483627515e-12	3.39011807058e-11
1 5 3 1	:	3.6314817466e-10	3.6314817466e-10	2.99350072044e-10	1.88482843621e-10	1.03226377866e-11	1.03226377866e-11	1.31960715728e-11	2.10689809292e-11	9.76000217633e-11
1 5 4 0	:	1.97488536711e-10	1.97488536711e-10	2.10415404998e-10	2.2494314888e-10	2.41922304019e-10	2.41922304019e-10	4.11611294055e-10	6.49126561233e-10	7.448531042e-10
1 6 0 3	:	9.02837260476e-09	9.02837260476e-09	6.31073264437e-09	3.53491900588e-09	6.85348675677e-10	6.85348675677e-10	1.18553344118e-09	2.44497815891e-09	6.33806814823e-09
1 6 1 2	:	1.08131833485e-10	1.08131833485e-10	7.05438738152e-11	3.70251195106e-11	7.68353592129e-12	7.68353592129e-12	1.26758759761e-11	2.98996318549e-11	1.23984946735e-10
1 6 2 1	:	6.99567218663e-10	6.99567218663e-10	5.6107520141e-10	3.43847142277e-10	1.92625269367e-11	1.92625269367e-11	2.50456682254e-11	4.16919823134e-11	1.99074130492e-10
1 6 3 0	:	3.16574157565e-10	3.16574157565e-10	3.32060721663e-10	3.49470772366e-10	3.69712097066e-10	3.69712097066e-10	6.27995155231e-10	1.00686011753e-09	1.23211971419e-09
1 7 0 2	:	3.01173057097e-08	3.01173057097e-08	1.93532928242e-08	1.02028270561e-08	1.88494328386e-09	1.88494328386e-09	3.22628302562e-09	7.00741668601e-09	2.20559072704e-08
1 7 1 1	:	2.3744217619e-09	2.3744217619e-09	1.7760861342e-09	1.02339630815e-09	5.99145674511e-11	5.99145674511e-11	8.07918625613e-11	1.45290825707e-10	7.62783409081e-10
1 7 2 0	:	9.41083753637e-10	9.41083753637e-10	9.07918650164e-10	8.95115938537e-10	9.05714284435e-10	9.05714284435e-10	1.52888812394e-09	2.52506814466e-09	3.63529012918e-09
1 8 0 1	:	1.16655263735e-06	1.16655263735e-06	5.96055244141e-07	2.05325363058e-07	1.04487465831e-08	1.04487465831e-08	1.69731087142e-08	3.72057959646e-08	1.75203805201e-07
1 8 1 0	:	3.12518821049e-08	3.12518821049e-08	2.14003832328e-08	1.25442518907e-08	4.14058174359e-09	4.14058174359e-09	6.82544578961e-09	1.16133002298e-08	2.46673115096e-08
1 9 0 0	:	0.000522723128352	0.000522723128352	0.000376470320628	0.000223993336336	6.50262931532e-05	6.50262931532e-05	8.04525896021e-05	0.000110074823972	0.000211829816408
2 0 0 8	:	7.30263762215e-08	7.30263762215e-08	8.38704156341e-08	9.76596820639e-08	1.14593564833e-07	1.14593564833e-07	1.31918289013e-07	1.42922237819e-07	1.38110644566e-07
2 0 1 7	:	9.41083753637e-10	9.41083753637e-10	9.07918650164e-10	8.95115938537e-10	9.05714284435e-10	9.05714284435e-10	1.52888812394e-09	2.52506814466e-09	3.63529012918e-09
2 0 2 6	:	2.37413322329e-10	2.37413322329e-10	2.35184527629e-10	2.44629529716e-10	2.67844943831e-10	2.67844943831e-10	4.64924412967e-10	7.95993877266e-10	1.12495916023e-09
2 0 3 5	:	1.37367447789e-10	1.37367447789e-10	1.31491395265e-10	1.3262643589e-10	1.41809093833e-10	1.41809093833e-10	2.51502400422e-10	4.50737164559e-10	6.52661538599e-10
2 0 4 4	:	1.30168340239e-10	1.30168340239e-10	1.20243575143e-10	1.17334058013e-10	1.22335712708e-10	1.22335712708e-10	2.20548889842e-10	4.17859741502e-10	6.42642956712e-10
2 0 5 3	:	1.99207959648e-10	1.99207959648e-10	1.76664252007e-10	1.66381409113e-10	1.69046778654e-10	1.69046778654e-10	3.07475132063e-10	6.19773998554e-10	1.06372452012e-09
2 0 6 2	:	7.49329538369e-10	7.49329538369e-10	5.49000813674e-10	4.28136644667e-10	3.93379595694e-10	3.93379595694e-10	7.10381813773e-10	1.51758851385e-09	3.17903146033e-09
2 0 7 1	:	3.01173057097e-08	3.01173057097e-08	1.93532928242e-08	1.02028270561e-08	1.88494328386e-09	1.88494328386e-09	3.22628302562e-09	7.00741668601e-09	2.20559072704e-08
2 0 8 0	:	1.40752167858e-05	1.40752167858e-05	1.30407001808e-05	1.2421433875e-05	1.22531642765e-05	1.22531642765e-05	1.53382838888e-05	2.00665147338e-05	2.66434714635e-05
2 1 0 7	:	9.41083753637e-10	9.41083753637e-10	9.07918650164e-10	8.95115938537e-10	9.05714284435e-10	9.05714284435e-10	1.52888812394e-09	2.52506814466e-09	3.63529012918e-09
2 1 1 6	:	6.99567218663e-10	6.99567218663e-10	5.6107520141e-10	3.43847142277e-10	1.92625269367e-11	1.92625269367e-11	2.50456682254e-11	4.16919823134e-11	1.99074130492e-10
2 1 2 5	:	2.453935382e-11	2.453935382e-11	1.7200388021e-11	9.77523379367e-12	2.59235000196e-12	2.59235000196e-12	4.15422927249e-12	9.483627515e-12	3.39011807058e-11
2 1 3 4	:	9.83325687218e-12	9.83325687218e-12	7.2875939183e-12	4.42110127916e-12	1.08191097319e-12	1.08191097319e-12	1.97609644508e-12	5.08788317463e-12	1.64675315498e-11
2 1 4 3	:	1.01177054849e-11	1.01177054849e-11	7.05615467992e-12	4.04970188004e-12	9.71347431156e-13	9.71347431156e-13	1.85617768881e-12	4.96271329656e-12	1.6021868288e-11
2 1 5 2	:	5.32976764096e-11	5.32976764096e-11	3.09489219553e-11	1.24108623764e-11	1.77076778797e-12	1.77076778797e-12	3.2713125642e-12	8.59807912129e-12	3.00369346066e-11
2 1 6 1	:	1.08131833485e-10	1.08131833485e-10	7.05438738152e-11	3.70251195106e-11	7.68353592129e-12	7.68353592129e-12	1.26758759761e-11	2.98996318549e-11	1.23984946735e-10
2 1 7 0	:	9.36370077704e-09	9.36370077704e-09	6.66786676446e-09	3.91619820689e-09	1.10089120801e-09	1.10089120801e-09	1.84361001589e-09	3.19585680319e-09	6.70370475872e-09
2 2 0 6	:	2.37413322329e-10	2.37413322329e-10	2.35184527629e-10	2.44629529716e-10	2.67844943831e-10	2.67844943831e-10	4.64924412967e-10	7.95993877266e-10	1.12495916023e-09
